输入商标名,历史商标名,输入商标编号,历史商标编号,所属大类,两个商标有共同小项？,汉字编辑距离相似度,拼音相似度,汉字包含被包含,汉字排列组合,汉字含义相近,汉字字形相似度,英文编辑距离相似度,英文包含被包含,英文排列组合,数字完全匹配,商标状态,历史商标状态,是否相似商标
大来,大喜莱,22962195,16103364,19,True,0.33,0.67,0.5,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
比尔家,卜二家,22959525,20642009,43,True,0.33,0.89,0.33,0.33,0.61,0.2,0.0,0.0,0.0,0.0,0,0,1
比尔家,裤儿家,22959525,15877551,43,True,0.33,0.78,0.33,0.33,0.63,0.75,0.0,0.0,0.0,0.0,0,1,1
比尔家,比三家,22959525,17713715,43,True,0.67,0.7,0.33,0.67,0.91,1.0,0.0,0.0,0.0,0.0,0,1,1
比尔家,妹儿家,22959525,15412520,43,True,0.33,0.8,0.33,0.33,0.6,0.75,0.0,0.0,0.0,0.0,0,1,1
比尔家,好比家,22959525,16453022,43,True,0.33,0.5,0.33,0.67,0.61,1.0,0.0,0.0,0.0,0.0,0,1,1
比尔家,客比家,22959525,13454358,43,True,0.33,0.56,0.33,0.67,0.59,1.0,0.0,0.0,0.0,0.0,0,1,1
东映动画,咚咚童话,22957660,18592231,25,True,0.0,0.83,0.0,0.0,0.05,0.39,0.0,0.0,0.0,0.0,0,1,1
呵泉,组合泉,22961540,5689571,32,True,0.33,0.7,0.5,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
呵泉,组合拳,22961540,5689570,32,True,0.0,0.7,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0,1,1
呵泉,赫泉,22961540,7585698,32,True,0.5,1.0,0.5,0.5,0.86,0.55,0.0,0.0,0.0,0.0,0,1,1
狼行记,千行狼,22960497,21654644,35,True,0.33,0.5,0.33,0.67,0.65,0.73,0.0,0.0,0.0,0.0,0,1,1
狼行记,文记行,22960497,5021800,35,True,0.0,0.33,0.33,0.67,0.01,0.8,0.0,0.0,0.0,0.0,0,1,1
狼行记,杨行吉,22960497,16402170,35,True,0.33,0.92,0.33,0.33,0.58,0.52,0.0,0.0,0.0,0.0,0,1,1
东升之星,东昊之星,22959467,15779980,7,True,0.75,0.79,0.5,0.75,0.92,0.75,0.0,0.0,0.0,0.0,0,1,1
东升之星,东魁之星,22959467,5667598,7,True,0.75,0.74,0.5,0.75,0.93,0.7,0.0,0.0,0.0,0.0,0,1,1
THETRADEDESK,THETRADEDESK,22958835,19761374,42,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,1
东映动画,映画东方,22957660,21138955,41,True,0.0,0.44,0.25,0.75,0.05,0.88,0.0,0.0,0.0,0.0,0,1,1
教士,古酵师,22958147,17070076,32,True,0.0,0.73,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0,1,1
教士,好酵师,22958147,17070087,32,True,0.0,0.67,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美宝佳,22957407,11727729,35,True,0.67,0.73,0.33,0.67,0.92,0.83,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美一家 MYJIA,22957407,13476293,35,True,0.33,1.0,0.33,0.33,0.59,0.51,0.0,0.0,0.0,0.0,0,1,1
美宜佳,佳一佳,22957407,18021230,35,True,0.33,0.7,0.33,0.33,0.62,0.35,0.0,0.0,0.0,0.0,0,0,1
美宜佳,漆佳宜,22957407,4328451,35,True,0.0,0.4,0.33,0.67,0.02,0.61,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美仕佳,22957407,17116261,35,True,0.67,0.82,0.33,0.67,0.91,0.79,0.0,0.0,0.0,0.0,0,1,1
美宜佳,优衣家,22957407,17082846,35,True,0.0,0.7,0.0,0.0,0.06,0.32,0.0,0.0,0.0,0.0,0,1,1
美宜佳,尚盾美宜家,22957407,16135926,35,True,0.4,0.5,0.67,0.4,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美益口,22957407,21653556,35,True,0.33,0.7,0.33,0.33,0.59,0.55,0.0,0.0,0.0,0.0,0,1,1
美宜佳,酒一家,22957407,21652440,35,True,0.0,0.7,0.0,0.0,0.05,0.31,0.0,0.0,0.0,0.0,0,0,1
美宜佳,名一家,22957407,18587328A,35,True,0.0,0.73,0.0,0.0,0.02,0.3,0.0,0.0,0.0,0.0,0,1,1
美宜佳,加美益佳,22957407,15454493,35,True,0.5,0.71,0.33,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
美宜佳,沃宜佳,22957407,16699208,35,True,0.67,0.7,0.67,0.67,0.91,0.85,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美易添,22957407,16730709,35,True,0.33,0.82,0.33,0.33,0.63,0.44,0.0,0.0,0.0,0.0,0,1,1
美宜佳,友宜佳,22957407,20901635,35,True,0.67,0.7,0.67,0.67,0.91,0.56,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美驿购,22957407,20876028,35,True,0.33,0.7,0.33,0.33,0.63,0.46,0.0,0.0,0.0,0.0,0,1,1
美宜佳,宜家美,22957407,16510033,35,True,0.0,0.3,0.33,0.67,0.07,0.7,0.0,0.0,0.0,0.0,0,1,1
美宜佳,家一加,22957407,16513652,35,True,0.0,0.7,0.0,0.0,0.06,0.3,0.0,0.0,0.0,0.0,0,1,1
美宜佳,帝艺佳,22957407,16493724,35,True,0.33,0.8,0.33,0.33,0.57,0.42,0.0,0.0,0.0,0.0,0,1,1
美宜佳,佰亿嘉,22957407,16481239,35,True,0.0,0.8,0.0,0.0,0.01,0.31,0.0,0.0,0.0,0.0,0,1,1
美宜佳,M 美驿嘉,22957407,22919188,35,True,0.33,1.0,0.33,0.33,0.62,0.63,0.0,0.0,0.0,0.0,0,0,1
美宜佳,魅衣族,22957407,16233716,35,True,0.0,0.7,0.0,0.0,0.01,0.35,0.0,0.0,0.0,0.0,0,1,1
美宜佳,宜佳宜,22957407,16221992,35,True,0.33,0.4,0.67,0.67,0.58,0.64,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美家,22957407,16260606,35,True,0.33,0.7,0.33,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
美宜佳,佳视美,22957407,16254885,35,True,0.0,0.27,0.33,0.67,0.02,0.5,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美智家,22957407,16604361,35,True,0.33,0.82,0.33,0.33,0.62,0.51,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美亿凡,22957407,22137260,35,True,0.33,0.7,0.33,0.33,0.61,0.46,0.0,0.0,0.0,0.0,0,0,1
美宜佳,茶益家,22957407,16780718,35,True,0.0,0.7,0.0,0.0,0.05,0.38,0.0,0.0,0.0,0.0,0,1,1
美宜佳,和亿佳,22957407,15503210,35,True,0.33,0.8,0.33,0.33,0.59,0.44,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美宜添,22957407,15479916,35,True,0.67,0.82,0.67,0.67,0.92,0.76,0.0,0.0,0.0,0.0,0,1,1
美宜佳,加一加,22957407,15501484,35,True,0.0,0.7,0.0,0.0,0.02,0.28,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美大家,22957407,17430086,35,True,0.33,0.8,0.33,0.33,0.61,0.51,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美漪达,22957407,15882222,35,True,0.33,0.8,0.33,0.33,0.63,0.52,0.0,0.0,0.0,0.0,0,1,1
美宜佳,媚喵家,22957407,15853197,35,True,0.0,0.75,0.0,0.0,0.07,0.42,0.0,0.0,0.0,0.0,0,1,1
美宜佳,润宜家,22957407,15869819,35,True,0.33,0.7,0.33,0.33,0.59,0.53,0.0,0.0,0.0,0.0,0,1,1
美宜佳,华美佳,22957407,17562916,35,True,0.33,0.55,0.33,0.67,0.6,0.63,0.0,0.0,0.0,0.0,0,1,1
美宜佳,佳好美,22957407,17603991,35,True,0.0,0.18,0.33,0.67,0.06,0.54,0.0,0.0,0.0,0.0,0,1,1
美宜佳,优美亿家 YOHOME,22957407,19812614,35,True,0.25,0.71,0.33,0.25,0.46,0.0,0.0,0.0,0.0,0.0,0,0,1
美宜佳,美识加,22957407,17715864,35,True,0.33,0.82,0.33,0.33,0.66,0.63,0.0,0.0,0.0,0.0,0,1,1
美宜佳,宜佳,22957407,17719759,35,True,0.67,0.6,0.67,0.67,0.92,0.0,0.0,0.0,0.0,0.0,0,1,1
美宜佳,苏易家,22957407,17768015,35,True,0.0,0.7,0.0,0.0,0.02,0.26,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美一号,22957407,16962204,35,True,0.33,0.7,0.33,0.33,0.63,0.54,0.0,0.0,0.0,0.0,0,1,1
美宜佳,利易家,22957407,16939700,35,True,0.0,0.8,0.0,0.0,0.03,0.22,0.0,0.0,0.0,0.0,0,1,1
美宜佳,秀美佳,22957407,14587629,35,True,0.33,0.55,0.33,0.67,0.62,0.58,0.0,0.0,0.0,0.0,0,1,1
美宜佳,优逸佳,22957407,17630200,35,True,0.33,0.7,0.33,0.33,0.65,0.4,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美易贷,22957407,17629619,35,True,0.33,0.7,0.33,0.33,0.62,0.45,0.0,0.0,0.0,0.0,0,1,1
美宜佳,金益家,22957407,16022795,35,True,0.0,0.7,0.0,0.0,0.07,0.31,0.0,0.0,0.0,0.0,0,1,1
美宜佳,金宜嘉,22957407,16022790,35,True,0.33,0.7,0.33,0.33,0.62,0.65,0.0,0.0,0.0,0.0,0,1,1
美宜佳,佳美,22957407,16622255,35,True,0.0,0.2,0.33,0.67,0.03,0.0,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美博家,22957407,16629296,35,True,0.33,0.8,0.33,0.33,0.61,0.51,0.0,0.0,0.0,0.0,0,1,1
美宜佳,车宜家,22957407,15720426,35,True,0.33,0.7,0.33,0.33,0.68,0.59,0.0,0.0,0.0,0.0,0,1,1
美宜佳,志美佳宜 XZM,22957407,15726671,35,True,0.25,0.5,0.33,0.75,0.47,0.0,0.0,0.0,0.0,0.0,0,1,1
美宜佳,企一家,22957407,21299331,35,True,0.0,0.8,0.0,0.0,0.05,0.34,0.0,0.0,0.0,0.0,0,0,1
美宜佳,宜佳友,22957407,16327507,35,True,0.33,0.3,0.67,0.67,0.59,0.56,0.0,0.0,0.0,0.0,0,1,1
美宜佳,艾宜佳,22957407,19239436,35,True,0.67,0.8,0.67,0.67,0.92,0.6,0.0,0.0,0.0,0.0,0,1,1
美宜佳,阿姨家,22957407,11435809,35,True,0.0,0.7,0.0,0.0,0.03,0.56,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美百家,22957407,11795742,35,True,0.33,0.82,0.33,0.33,0.6,0.53,0.0,0.0,0.0,0.0,0,1,1
美宜佳,绿美佳,22957407,18053161A,35,True,0.33,0.5,0.33,0.67,0.64,0.61,0.0,0.0,0.0,0.0,0,1,1
美宜佳,鑫颐嘉,22957407,21576661,35,True,0.0,0.7,0.0,0.0,0.02,0.25,0.0,0.0,0.0,0.0,0,1,1
美宜佳,温一佳,22957407,21537546,35,True,0.33,0.8,0.33,0.33,0.57,0.42,0.0,0.0,0.0,0.0,0,1,1
美宜佳,暧亿家,22957407,18691738A,35,True,0.0,0.8,0.0,0.0,0.11,0.31,0.0,0.0,0.0,0.0,0,1,1
美宜佳,独伊佳,22957407,18674164,35,True,0.33,0.7,0.33,0.33,0.61,0.54,0.0,0.0,0.0,0.0,0,0,1
美宜佳,健佳美,22957407,20815480,35,True,0.0,0.25,0.33,0.67,0.0,0.66,0.0,0.0,0.0,0.0,0,1,1
美宜佳,贝美家,22957407,20813426,35,True,0.0,0.73,0.33,0.33,0.03,0.51,0.0,0.0,0.0,0.0,0,0,1
美宜佳,特乙甲,22957407,4217931,35,True,0.0,0.8,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0,1,1
美宜佳,好宜嘉,22957407,11689600,35,True,0.33,0.7,0.33,0.33,0.63,0.61,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美妙家,22957407,15431872,35,True,0.33,0.75,0.33,0.33,0.61,0.55,0.0,0.0,0.0,0.0,0,1,1
美宜佳,宜美达,22957407,15391832,35,True,0.0,0.4,0.33,0.67,0.03,0.71,0.0,0.0,0.0,0.0,0,1,1
美宜佳,每宜家,22957407,15412583,35,True,0.33,1.0,0.33,0.33,0.59,0.51,0.0,0.0,0.0,0.0,0,1,1
美宜佳,欧艺嘉,22957407,17191690,35,True,0.0,0.7,0.0,0.0,0.01,0.36,0.0,0.0,0.0,0.0,0,1,1
美宜佳,宜美宜佳,22957407,17239552,35,True,0.75,0.77,1.0,0.75,0.93,0.0,0.0,0.0,0.0,0.0,0,1,1
美宜佳,福壹家,22957407,16619711,35,True,0.0,0.7,0.0,0.0,0.04,0.35,0.0,0.0,0.0,0.0,0,1,1
美宜佳,秦宜家,22957407,16794774,35,True,0.33,0.7,0.33,0.33,0.59,0.5,0.0,0.0,0.0,0.0,0,1,1
美宜佳,优谊家,22957407,16835441,35,True,0.0,0.7,0.0,0.0,0.03,0.45,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美溢家,22957407,19140920A,35,True,0.33,1.0,0.33,0.33,0.63,0.57,0.0,0.0,0.0,0.0,0,1,1
美宜佳,佳作美,22957407,16458994,35,True,0.0,0.18,0.33,0.67,0.04,0.67,0.0,0.0,0.0,0.0,0,1,1
美宜佳,澳益佳,22957407,16456043,35,True,0.33,0.7,0.33,0.33,0.6,0.45,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美米壹家,22957407,15546104,35,True,0.25,0.77,0.33,0.25,0.51,0.0,0.0,0.0,0.0,0.0,0,1,1
美宜佳,信美佳,22957407,16580772,35,True,0.33,0.55,0.33,0.67,0.62,0.68,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美丽加,22957407,16531039,35,True,0.33,0.9,0.33,0.33,0.62,0.54,0.0,0.0,0.0,0.0,0,0,1
美宜佳,乐宜嘉,22957407,11251834,35,True,0.33,0.8,0.33,0.33,0.64,0.65,0.0,0.0,0.0,0.0,0,1,1
美宜佳,梦亿家,22957407,17396607,35,True,0.0,0.82,0.0,0.0,0.06,0.37,0.0,0.0,0.0,0.0,0,1,1
美宜佳,帝壹家,22957407,17388758,35,True,0.0,0.8,0.0,0.0,0.04,0.31,0.0,0.0,0.0,0.0,0,1,1
美宜佳,德意家,22957407,15228380,35,True,0.0,0.8,0.0,0.0,0.05,0.42,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美媒家,22957407,15927267,35,True,0.33,0.82,0.33,0.33,0.61,0.63,0.0,0.0,0.0,0.0,0,1,1
美宜佳,拼亿家,22957407,21872924,35,True,0.0,0.7,0.0,0.0,0.01,0.36,0.0,0.0,0.0,0.0,0,1,1
美宜佳,适美宜,22957407,21884812,35,True,0.33,0.4,0.67,0.67,0.61,0.78,0.0,0.0,0.0,0.0,0,1,1
美宜佳,齿艺佳,22957407,21894866,35,True,0.33,0.8,0.33,0.33,0.61,0.39,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美佳颜,22957407,21893250,35,True,0.33,0.55,0.33,0.67,0.63,0.53,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美亿帆,22957407,21905200,35,True,0.33,0.7,0.33,0.33,0.59,0.5,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美易石,22957407,17684456,35,True,0.33,0.7,0.33,0.33,0.57,0.5,0.0,0.0,0.0,0.0,0,1,1
美宜佳,好亿家,22957407,11935981,35,True,0.0,0.7,0.0,0.0,0.03,0.34,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美道家,22957407,17471209,35,True,0.33,0.73,0.33,0.33,0.6,0.53,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美依贝,22957407,17517529,35,True,0.33,0.7,0.33,0.33,0.59,0.5,0.0,0.0,0.0,0.0,0,1,1
美宜佳,惠易家,22957407,15075655,35,True,0.0,0.8,0.0,0.0,0.01,0.33,0.0,0.0,0.0,0.0,0,1,1
美宜佳,每一年,22957407,16051709,35,True,0.0,0.82,0.0,0.0,0.01,0.35,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美佳缘,22957407,17061954,35,True,0.33,0.58,0.33,0.67,0.61,0.51,0.0,0.0,0.0,0.0,0,1,1
美宜佳,佳多美,22957407,17065654,35,True,0.0,0.18,0.33,0.67,0.07,0.5,0.0,0.0,0.0,0.0,0,1,1
美宜佳,艾美佳,22957407,11858111,35,True,0.33,0.6,0.33,0.67,0.61,0.54,0.0,0.0,0.0,0.0,0,1,1
美宜佳,水怡佳,22957407,8214963,35,True,0.33,0.73,0.33,0.33,0.62,0.39,0.0,0.0,0.0,0.0,0,1,1
美宜佳,淘亿家,22957407,15618268,35,True,0.0,0.7,0.0,0.0,0.01,0.37,0.0,0.0,0.0,0.0,0,1,1
美宜佳,快易佳,22957407,14609491,35,True,0.33,0.73,0.33,0.33,0.59,0.35,0.0,0.0,0.0,0.0,0,1,1
美宜佳,佳力美,22957407,16906390,35,True,0.0,0.3,0.33,0.67,0.02,0.46,0.0,0.0,0.0,0.0,0,1,1
美宜佳,魅一洢,22957407,21429648,35,True,0.0,0.8,0.0,0.0,0.1,0.32,0.0,0.0,0.0,0.0,0,1,1
美宜佳,宜美多,22957407,11628285,35,True,0.0,0.3,0.33,0.67,0.06,0.71,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美衣天,22957407,11674968,35,True,0.33,0.82,0.33,0.33,0.62,0.5,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美宜佳,22957407,12683800,35,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,1
美宜佳,那一家,22957407,12045285,35,True,0.0,0.7,0.0,0.0,0.01,0.22,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美佳臣,22957407,12064405,35,True,0.33,0.5,0.33,0.67,0.64,0.63,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美佳宜,22957407,11016149,35,True,0.33,0.6,0.33,1.0,0.63,1.0,0.0,0.0,0.0,0.0,0,1,1
美宜佳,信一佳,22957407,15625166,35,True,0.33,0.7,0.33,0.33,0.63,0.3,0.0,0.0,0.0,0.0,0,1,1
美宜佳,帝壹嘉,22957407,15657816,35,True,0.0,0.8,0.0,0.0,0.06,0.29,0.0,0.0,0.0,0.0,0,1,1
美宜佳,和易家,22957407,15657878,35,True,0.0,0.8,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0,1,1
美宜佳,快易佳,22957407,15470176,35,True,0.33,0.73,0.33,0.33,0.59,0.35,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美亿加,22957407,15476748,35,True,0.33,1.0,0.33,0.33,0.63,0.54,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美家集,22957407,15469960,35,True,0.33,0.7,0.33,0.33,0.62,0.66,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美颐年,22957407,16387340,35,True,0.33,0.82,0.33,0.33,0.6,0.64,0.0,0.0,0.0,0.0,0,1,1
美宜佳,壹美艺家,22957407,16395417,35,True,0.25,0.77,0.33,0.25,0.47,0.0,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美艺婷,22957407,17269762,35,True,0.33,0.73,0.33,0.33,0.6,0.6,0.0,0.0,0.0,0.0,0,0,1
美宜佳,保佳宜,22957407,15819231,35,True,0.0,0.3,0.33,0.67,0.01,0.7,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美一下,22957407,15818105,35,True,0.33,0.9,0.33,0.33,0.63,0.46,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美益涵,22957407,15766771,35,True,0.33,0.7,0.33,0.33,0.61,0.62,0.0,0.0,0.0,0.0,0,1,1
美宜佳,牛燚家,22957407,15787927,35,True,0.0,0.7,0.0,0.0,0.04,0.3,0.0,0.0,0.0,0.0,0,1,1
美宜佳,伊例家,22957407,17876997,35,True,0.0,0.7,0.0,0.0,0.02,0.45,0.0,0.0,0.0,0.0,0,1,1
美宜佳,优驿家,22957407,17902109,35,True,0.0,0.7,0.0,0.0,0.05,0.41,0.0,0.0,0.0,0.0,0,0,1
美宜佳,快易家,22957407,14341979,35,True,0.0,0.73,0.0,0.0,0.06,0.36,0.0,0.0,0.0,0.0,0,1,1
美宜佳,美尼家,22957407,19486101,35,True,0.33,0.9,0.33,0.33,0.58,0.51,0.0,0.0,0.0,0.0,0,1,1
美宜佳,宜尚美,22957407,11506316,35,True,0.0,0.17,0.33,0.67,0.02,0.75,0.0,0.0,0.0,0.0,0,1,1
美宜佳,益美丽家,22957407,17297993,35,True,0.25,0.69,0.33,0.25,0.46,0.0,0.0,0.0,0.0,0.0,0,1,1
美宜佳,妹夫家,22957407,21498670,35,True,0.0,0.8,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0,1,1
亿嘉安,宜加油,22960169,18632193,37,True,0.0,0.7,0.0,0.0,0.03,0.55,0.0,0.0,0.0,0.0,0,1,1
亿嘉安,宜家美,22960169,16510033,37,True,0.0,0.7,0.0,0.0,0.01,0.28,0.0,0.0,0.0,0.0,0,1,1
亿嘉安,艺佳,22960169,16495415,37,True,0.0,0.67,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0,1,1
亿嘉安,易嘉,22960169,11203066,37,True,0.33,0.67,0.33,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
亿嘉安,亿家,22960169,15866557,37,True,0.33,0.67,0.33,0.33,0.64,0.0,0.0,0.0,0.0,0.0,0,1,1
亿嘉安,嘉亿 JOYEA,22960169,16630746,37,True,0.33,0.44,0.33,0.67,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
亿嘉安,意嘉易,22960169,16324796,37,True,0.33,0.78,0.33,0.33,0.63,0.49,0.0,0.0,0.0,0.0,0,1,1
亿嘉安,咿加咿,22960169,16781446,37,True,0.0,0.78,0.0,0.0,0.02,0.39,0.0,0.0,0.0,0.0,0,1,1
亿嘉安,壹家康,22960169,21896732,37,True,0.0,0.82,0.0,0.0,0.01,0.42,0.0,0.0,0.0,0.0,0,1,1
亿嘉安,一家恩,22960169,17709248,37,True,0.0,0.89,0.0,0.0,0.01,0.24,0.0,0.0,0.0,0.0,0,1,1
亿嘉安,易家宝,22960169,17706180,37,True,0.0,0.8,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0,1,1
亿嘉安,壹家居,22960169,10717867,37,True,0.0,0.78,0.0,0.0,0.03,0.48,0.0,0.0,0.0,0.0,0,1,1
亿嘉安,益佳 SCYIJIA LI JI,22960169,16103227,37,True,0.0,0.67,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0,1,1
亿嘉安,益家,22960169,11401581,37,True,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
亿嘉安,安亿家,22960169,15758920,37,True,0.0,0.33,0.33,0.67,0.04,0.79,0.0,0.0,0.0,0.0,0,1,1
亿嘉安,亿家云,22960169,17311919,37,True,0.33,0.8,0.33,0.33,0.6,0.51,0.0,0.0,0.0,0.0,0,1,1
亿嘉安,伊家,22960169,1631886,37,True,0.0,0.67,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,1,1
亿嘉安,伊佳,22960169,1631887,37,True,0.0,0.67,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0,1,1
医电园,易生源,22959757,17102132,44,True,0.0,0.69,0.0,0.0,0.03,0.48,0.0,0.0,0.0,0.0,0,1,1
医电园,易生缘,22959757,17102089,44,True,0.0,0.69,0.0,0.0,0.01,0.49,0.0,0.0,0.0,0.0,0,1,1
医电园,医乐园,22959757,15478590,44,True,0.67,0.67,0.33,0.67,0.92,0.67,0.0,0.0,0.0,0.0,0,1,1
医电园,一点爱,22959757,17443866,44,True,0.0,0.75,0.0,0.0,0.01,0.26,0.0,0.0,0.0,0.0,0,1,1
医电园,微店员,22959757,15984776,44,True,0.0,0.85,0.0,0.0,0.06,0.47,0.0,0.0,0.0,0.0,0,1,1
医电园,一生缘,22959757,11060044,44,True,0.0,0.69,0.0,0.0,0.03,0.3,0.0,0.0,0.0,0.0,0,1,1
医电园,益本元,22959757,14273642,44,True,0.0,0.75,0.0,0.0,0.04,0.4,0.0,0.0,0.0,0.0,0,1,1
医电园,E 电园,22959757,17194697,44,True,0.67,0.75,0.67,0.67,0.92,0.0,0.0,0.0,0.0,0.0,0,1,1
医电园,意龟园,22959757,16554234,44,True,0.33,0.67,0.33,0.33,0.63,0.53,0.0,0.0,0.0,0.0,0,1,1
医电园,颐本源,22959757,21877629,44,True,0.0,0.75,0.0,0.0,0.09,0.4,0.0,0.0,0.0,0.0,0,1,1
医电园,益生源,22959757,11951243,44,True,0.0,0.69,0.0,0.0,0.01,0.35,0.0,0.0,0.0,0.0,0,1,1
医电园,益经源,22959757,16355589,44,True,0.0,0.75,0.0,0.0,0.01,0.39,0.0,0.0,0.0,0.0,0,1,1
医电园,亿参源,22959757,15780818,44,True,0.0,0.83,0.0,0.0,0.01,0.28,0.0,0.0,0.0,0.0,0,1,1
文礼,文李,22959707,15890715,41,True,0.5,1.0,0.5,0.5,0.85,0.64,0.0,0.0,0.0,0.0,0,1,1
文礼,稳立  WINLY,22959707,15942070,41,True,0.0,1.0,0.0,0.0,0.05,0.44,0.0,0.0,0.0,0.0,0,1,1
东映动画,咚咚童话,22957661,18592231,25,True,0.0,0.83,0.0,0.0,0.05,0.39,0.0,0.0,0.0,0.0,0,1,1
东南荟,东品汇,22957619,8377517,43,True,0.33,0.83,0.33,0.33,0.6,0.52,0.0,0.0,0.0,0.0,0,1,1
东南荟,东南洋,22957619,11528681,43,True,0.67,0.69,0.67,0.67,0.91,0.74,0.0,0.0,0.0,0.0,0,1,1
东南荟,东湖汇,22957619,17746150,43,True,0.33,0.75,0.33,0.33,0.63,0.65,0.0,0.0,0.0,0.0,0,1,1
东南荟,东坡汇,22957619,16662873A,43,True,0.33,0.75,0.33,0.33,0.64,0.63,0.0,0.0,0.0,0.0,0,1,1
东南荟,赣东南,22957619,14751542,43,True,0.33,0.33,0.67,0.67,0.6,0.81,0.0,0.0,0.0,0.0,0,1,1
儒杜天下贡酒,儒杜天下贡,22957114,16569711,33,True,0.83,0.83,0.83,0.83,0.93,0.0,0.0,0.0,0.0,0.0,0,1,1
悉度,希督,22959556,12835146,25,True,0.0,1.0,0.0,0.0,0.01,0.19,0.0,0.0,0.0,0.0,0,1,1
悉度,西督,22959556,12835054,25,True,0.0,1.0,0.0,0.0,0.01,0.36,0.0,0.0,0.0,0.0,0,1,1
五峯果业,骏峰果业,22958988,16032519A,31,True,0.5,0.87,0.5,0.5,0.86,0.6,0.0,0.0,0.0,0.0,0,1,1
K DOLLAR,K DOLLAR,22958757,22893450,35,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,1
K DOLLAR,K DOLLAR,22958755,22893450,35,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,1
K DOLLAR,K DOLLAR,22958756,22893451,36,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,1
玛氏,奥玛仕 OMS,22958604,18916655A,11,True,0.33,0.67,0.5,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
玛氏,德玛仕,22958604,14703262,11,True,0.33,0.67,0.5,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
玛氏,阿马氏,22958604,16250619,11,True,0.33,0.75,0.5,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
玛氏,玛克士,22958604,15491380,11,True,0.33,0.67,0.5,0.33,0.64,0.0,0.0,0.0,0.0,0.0,0,1,1
