输入商标名,历史商标名,输入商标编号,历史商标编号,两个商标有共同小项？,汉字编辑距离相似度,拼音相似度,汉字包含被包含,汉字排列组合,汉字含义相近,汉字字形相似度,英文编辑距离相似度,英文包含被包含,英文排列组合,数字完全匹配,商标状态,历史商标状态,是否相似商标
亲乐宝,乐儿宝,17172987,11701336,False,0.33,0.5,0.33,0.67,0.61,0.6,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐儿宝,17172987,11701337,False,0.33,0.5,0.33,0.67,0.61,0.6,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐儿宝,17172987,11701339,False,0.33,0.5,0.33,0.67,0.61,0.6,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,宝乐佳,17172987,15433152,False,0.33,0.4,0.33,0.67,0.59,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,康乐宝,17172987,15439258,False,0.67,0.73,0.67,0.67,0.92,0.77,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,宝德乐,17172987,15439766,False,0.0,0.3,0.33,0.67,0.05,0.64,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,车乐宝,17172987,15438971,False,0.67,0.7,0.67,0.67,0.91,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,漫乐煲,17172987,15385866A,False,0.33,0.8,0.33,0.33,0.66,0.47,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,宝儿乐,17172987,15391737,False,0.0,0.2,0.33,0.67,0.0,0.6,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,安宝乐,17172987,15390717,False,0.0,0.2,0.33,0.67,0.02,0.72,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,优乐宝,17172987,15385366,False,0.67,0.7,0.67,0.67,0.91,0.64,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,凯乐宝,17172987,15417740,False,0.67,0.7,0.67,0.67,0.91,0.6,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐宝,17172987,4310480,False,0.67,0.6,0.67,0.67,0.92,0.0,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,兔宝宝,17172987,7294383,False,0.33,0.4,0.33,0.33,0.62,0.76,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,象宝宝,17172987,4048476,False,0.33,0.54,0.33,0.33,0.61,0.71,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,宝倍亲,17172987,13989665,False,0.0,0.27,0.33,0.67,0.03,0.56,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,亲亲乐园,17172987,16651498,False,0.5,0.53,0.67,0.5,0.85,0.0,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,银乐宝,17172987,16649929,False,0.67,0.9,0.67,0.67,0.92,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,贝乐堡,17172987,16662232,False,0.33,0.7,0.33,0.33,0.64,0.49,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,孩乐堡,17172987,16664406,False,0.33,0.7,0.33,0.33,0.61,0.62,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,金乐宝,17172987,16658122,False,0.67,0.9,0.67,0.67,0.92,0.68,0.0,0.0,0.0,0.0,1,0,1
亲乐宝,乐宝 LEPO,17172987,16673584,False,0.67,0.6,0.67,0.67,0.92,0.0,0.0,0.0,0.0,0.0,1,0,1
亲乐宝,乐速宝,17172987,16671108,False,0.33,0.5,0.33,0.67,0.6,0.66,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,绘乐宝,17172987,16674350,False,0.67,0.7,0.67,0.67,0.91,0.67,0.0,0.0,0.0,0.0,1,0,1
亲乐宝,乐速宝,17172987,16671288,False,0.33,0.5,0.33,0.67,0.6,0.66,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,悠乐宝,17172987,16839181,False,0.67,0.7,0.67,0.67,0.92,0.62,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,悠乐宝,17172987,16839258,False,0.67,0.7,0.67,0.67,0.92,0.62,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,恒乐宝,17172987,16836425,False,0.67,0.73,0.67,0.67,0.92,0.7,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,悠乐宝,17172987,16839289,False,0.67,0.7,0.67,0.67,0.92,0.62,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,夺宝乐,17172987,16836843,False,0.0,0.1,0.33,0.67,0.0,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,餐乐宝,17172987,16832861,False,0.67,0.8,0.67,0.67,0.91,0.56,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,悠乐宝,17172987,16840231,False,0.67,0.7,0.67,0.67,0.92,0.62,0.0,0.0,0.0,0.0,1,0,1
亲乐宝,乐车宝,17172987,14683848,False,0.33,0.5,0.33,0.67,0.6,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐蜂宝,17172987,14663406,False,0.33,0.45,0.33,0.67,0.62,0.66,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,陶乐宝,17172987,16819017,False,0.67,0.7,0.67,0.67,0.91,0.69,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,收乐宝,17172987,16809590,False,0.67,0.64,0.67,0.67,0.91,0.64,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,艾乐堡,17172987,16807539,False,0.33,0.8,0.33,0.33,0.59,0.62,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,亲宝宝,17172987,16269641,False,0.67,0.73,0.33,0.67,0.92,0.79,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,秦麓宝,17172987,16271142,False,0.33,0.9,0.33,0.33,0.65,0.44,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,虫宝宝,17172987,16277741,False,0.33,0.46,0.33,0.33,0.61,0.72,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,宝乐贷,17172987,16268529,False,0.33,0.5,0.33,0.67,0.6,0.63,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,鑫乐宝,17172987,16788255,False,0.67,0.9,0.67,0.67,0.91,0.56,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,琴乐坊,17172987,16746064,False,0.33,0.73,0.33,0.33,0.63,0.54,0.0,0.0,0.0,0.0,1,0,1
亲乐宝,爱亲宝,17172987,16750445,False,0.33,0.5,0.33,0.67,0.64,0.8,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,宝乐慷,17172987,16768143,False,0.33,0.45,0.33,0.67,0.63,0.75,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,施乐堡,17172987,16442643,False,0.33,0.7,0.33,0.33,0.57,0.62,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,宝乐友,17172987,16439393,False,0.33,0.4,0.33,0.67,0.6,0.64,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,宝儿乐,17172987,16435367A,False,0.0,0.2,0.33,0.67,0.0,0.6,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,嘉乐保,17172987,15581223,False,0.33,0.8,0.33,0.33,0.6,0.61,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,宝美宝,17172987,15581228,False,0.33,0.55,0.33,0.33,0.65,0.7,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,清亲乐,17172987,15585986,False,0.33,0.36,0.67,0.67,0.6,0.85,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,亲亲果,17172987,15578781,False,0.33,0.55,0.33,0.33,0.67,0.72,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,亲安宝,17172987,15542331,False,0.67,0.8,0.33,0.67,0.92,0.63,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,酵乐宝,17172987,15549983,False,0.67,0.73,0.67,0.67,0.92,0.67,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,呵乐宝,17172987,15554866,False,0.67,0.7,0.67,0.67,0.91,0.72,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,酵乐宝,17172987,15549855,False,0.67,0.73,0.67,0.67,0.92,0.67,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,洗乐宝,17172987,15552612A,False,0.67,0.8,0.67,0.67,0.92,0.74,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,亲宝宝,17172987,15559117,False,0.67,0.73,0.33,0.67,0.92,0.79,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,化了葆,17172987,15591419,False,0.0,0.7,0.0,0.0,0.07,0.45,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,亲立宝,17172987,15595641,False,0.67,0.9,0.33,0.67,0.91,0.58,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,欧乐宝,17172987,15596401,False,0.67,0.7,0.67,0.67,0.91,0.64,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,益乐宝,17172987,16179759,False,0.67,0.8,0.67,0.67,0.91,0.66,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,轩宝乐,17172987,16142069,False,0.0,0.18,0.33,0.67,0.0,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,孝亲宝,17172987,16143244,False,0.33,0.5,0.33,0.67,0.6,0.54,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,亲宝帮,17172987,16172589,False,0.33,0.58,0.33,0.67,0.64,0.5,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,秦豹 KING BO,17172987,16566364,False,0.0,0.7,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,货宝宝,17172987,16551570,False,0.33,0.45,0.33,0.33,0.6,0.76,0.0,0.0,0.0,0.0,1,0,1
亲乐宝,宝得乐,17172987,16584483,False,0.0,0.3,0.33,0.67,0.02,0.71,0.0,0.0,0.0,0.0,1,0,1
亲乐宝,乐富宝,17172987,16585037,False,0.33,0.5,0.33,0.67,0.63,0.75,0.0,0.0,0.0,0.0,1,0,1
亲乐宝,亲情宝,17172987,16583880,False,0.67,0.67,0.33,0.67,0.91,0.64,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,宝得乐,17172987,16584632,False,0.0,0.3,0.33,0.67,0.02,0.71,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,宝得乐,17172987,16584810,False,0.0,0.3,0.33,0.67,0.02,0.71,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,亲情宝,17172987,16583387,False,0.67,0.67,0.33,0.67,0.91,0.64,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,亲情宝,17172987,16582423,False,0.67,0.67,0.33,0.67,0.91,0.64,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,宝得乐,17172987,16584395,False,0.0,0.3,0.33,0.67,0.02,0.71,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,宝得乐,17172987,16584654,False,0.0,0.3,0.33,0.67,0.02,0.71,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,欢乐堡,17172987,16573210,False,0.33,0.73,0.33,0.33,0.62,0.62,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,亲情宝,17172987,16578114,False,0.67,0.67,0.33,0.67,0.91,0.64,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,勤梳宝,17172987,16532717,False,0.33,0.73,0.33,0.33,0.6,0.31,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,嘉乐堡,17172987,16532330,False,0.33,0.8,0.33,0.33,0.64,0.38,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐驾宝,17172987,15463689,False,0.33,0.4,0.33,0.67,0.63,0.64,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,多宝乐,17172987,15461772,False,0.0,0.1,0.33,0.67,0.05,0.64,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,康乐宝,17172987,3551675,False,0.67,0.73,0.67,0.67,0.92,0.77,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,康乐宝,17172987,3551676,False,0.67,0.73,0.67,0.67,0.92,0.77,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐萃宝,17172987,11243169,False,0.33,0.4,0.33,0.67,0.61,0.62,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐恩宝,17172987,6248109,False,0.33,0.5,0.33,0.67,0.62,0.66,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐恩宝,17172987,6248107,False,0.33,0.5,0.33,0.67,0.62,0.66,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,家宝乐,17172987,11299861,False,0.0,0.2,0.33,0.67,0.01,0.72,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,兔宝宝,17172987,1644213,False,0.33,0.4,0.33,0.33,0.62,0.76,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,宝乐娃,17172987,1676662,False,0.33,0.5,0.33,0.67,0.62,0.67,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,小宝乐,17172987,1601465,False,0.0,0.27,0.33,0.67,0.03,0.64,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,呵宝乐,17172987,15197629,False,0.0,0.2,0.33,0.67,0.08,0.72,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,宝宝秀,17172987,9207927,False,0.0,0.18,0.33,0.33,0.01,0.75,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,欢乐宝宝,17172987,9218469,False,0.5,0.53,0.67,0.5,0.86,0.0,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,童乐堡,17172987,15970399,False,0.33,0.73,0.33,0.33,0.61,0.67,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,农亲亲,17172987,15975665,False,0.0,0.25,0.33,0.33,0.02,0.72,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,农亲亲,17172987,15975498,False,0.0,0.25,0.33,0.33,0.02,0.72,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,贝乐宝,17172987,15964096,False,0.67,0.7,0.67,0.67,0.91,0.64,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐梦宝,17172987,15963355,False,0.33,0.45,0.33,0.67,0.59,0.65,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,宝见乐,17172987,15966252,False,0.0,0.09,0.33,0.67,0.01,0.6,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐宝乐妈,17172987,15962022,False,0.25,0.33,0.67,0.5,0.48,0.0,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,怀宝宝,17172987,15958099,False,0.33,0.42,0.33,0.33,0.63,0.7,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,好乐宝,17172987,11952308,False,0.67,0.7,0.67,0.67,0.91,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐融宝,17172987,16057484,False,0.33,0.36,0.33,0.67,0.63,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐融宝,17172987,16057045,False,0.33,0.36,0.33,0.67,0.63,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐融宝,17172987,16057296,False,0.33,0.36,0.33,0.67,0.63,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐融宝,17172987,16057220,False,0.33,0.36,0.33,0.67,0.63,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐融宝,17172987,16053451,False,0.33,0.36,0.33,0.67,0.63,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐融宝,17172987,16052767,False,0.33,0.36,0.33,0.67,0.63,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐融宝,17172987,16057852,False,0.33,0.36,0.33,0.67,0.63,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐融宝,17172987,16056347,False,0.33,0.36,0.33,0.67,0.63,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐融宝,17172987,16056658,False,0.33,0.36,0.33,0.67,0.63,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,洁宝乐,17172987,10692093,False,0.0,0.3,0.33,0.67,0.04,0.74,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,宝乐迪,17172987,10692374,False,0.33,0.4,0.33,0.67,0.59,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,嗨乐宝,17172987,17026208,False,0.67,0.7,0.67,0.67,0.92,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,客乐宝,17172987,17033505,False,0.67,0.7,0.67,0.67,0.92,0.7,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,客乐宝,17172987,17033357,False,0.67,0.7,0.67,0.67,0.92,0.7,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,奇乐宝,17172987,11851738,False,0.67,0.9,0.67,0.67,0.91,0.64,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,千乐宝,17172987,12590770,False,0.67,0.91,0.67,0.67,0.91,0.64,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐宝猴,17172987,14485251,False,0.33,0.2,0.67,0.67,0.6,0.67,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,婴乐宝,17172987,14426575,False,0.67,0.82,0.67,0.67,0.93,0.62,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,孕乐宝,17172987,16878780,False,0.67,0.8,0.67,0.67,0.91,0.68,0.0,0.0,0.0,0.0,1,0,1
亲乐宝,亲果乐,17172987,16858545,False,0.33,0.4,0.33,0.67,0.59,0.83,0.0,0.0,0.0,0.0,1,0,1
亲乐宝,爱亲宝,17172987,16862294,False,0.33,0.5,0.33,0.67,0.64,0.8,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,水宝宝,17172987,16896251,False,0.33,0.42,0.33,0.33,0.61,0.76,0.0,0.0,0.0,0.0,1,0,1
亲乐宝,乐宝,17172987,307422,False,0.67,0.6,0.67,0.67,0.92,0.0,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,巴宝乐,17172987,15009311,False,0.0,0.1,0.33,0.67,0.04,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,象宝宝,17172987,9820753,False,0.33,0.54,0.33,0.33,0.61,0.71,0.0,0.0,0.0,0.0,1,0,1
亲乐宝,美乐宝宝,17172987,11607406,False,0.5,0.5,0.67,0.5,0.86,0.0,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,芯乐宝,17172987,11122632,False,0.67,0.9,0.67,0.67,0.91,0.6,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,酷乐宝,17172987,14333092,False,0.67,0.7,0.67,0.67,0.93,0.56,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,长乐宝,17172987,6972742,False,0.67,0.67,0.67,0.67,0.91,0.64,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,宝乐堡 BLB,17172987,11673442,False,0.33,0.7,0.33,0.67,0.6,0.69,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,宝乐堡 BLB,17172987,11674002,False,0.33,0.7,0.33,0.67,0.6,0.69,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,宝乐儿,17172987,12068868,False,0.33,0.4,0.33,0.67,0.59,0.6,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,纷乐宝,17172987,12065521,False,0.67,0.8,0.67,0.67,0.92,0.64,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,龙宝宝,17172987,12052203,False,0.33,0.5,0.33,0.33,0.59,0.76,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,宝鱼乐,17172987,16126608,False,0.0,0.2,0.33,0.67,0.07,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,扩乐宝,17172987,16111998,False,0.67,0.7,0.67,0.67,0.91,0.64,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐驰宝,17172987,16111593,False,0.33,0.4,0.33,0.67,0.62,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,佳宝乐,17172987,13232223,False,0.0,0.2,0.33,0.67,0.04,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,多乐宝,17172987,15631450,False,0.67,0.7,0.67,0.67,0.91,0.64,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,钙乐宝,17172987,15636978,False,0.67,0.7,0.67,0.67,0.9,0.7,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,培宝乐,17172987,15659971,False,0.0,0.1,0.33,0.67,0.02,0.65,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐行宝,17172987,15668140,False,0.33,0.36,0.33,0.67,0.64,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐行宝,17172987,15668403,False,0.33,0.36,0.33,0.67,0.64,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐行宝,17172987,15668285,False,0.33,0.36,0.33,0.67,0.64,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,长乐宝,17172987,15652049,False,0.67,0.67,0.67,0.67,0.91,0.64,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐夫宝,17172987,15649968,False,0.33,0.5,0.33,0.67,0.57,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,施乐葆,17172987,4609515,False,0.33,0.7,0.33,0.33,0.62,0.61,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐惠宝,17172987,15474937,False,0.33,0.4,0.33,0.67,0.59,0.74,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,家乐宝,17172987,12142807,False,0.67,0.8,0.67,0.67,0.92,0.72,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,培宝乐,17172987,16363395,False,0.0,0.1,0.33,0.67,0.02,0.65,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐儿宝,17172987,16382830,False,0.33,0.5,0.33,0.67,0.61,0.6,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,爱乐堡,17172987,16370269,False,0.33,0.8,0.33,0.33,0.57,0.42,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐维宝,17172987,16377160,False,0.33,0.5,0.33,0.67,0.63,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,宝饰乐,17172987,16393976,False,0.0,0.1,0.33,0.67,0.0,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,亲情宝,17172987,16402724,False,0.67,0.67,0.33,0.67,0.91,0.64,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,亲情宝,17172987,16402725,False,0.67,0.67,0.33,0.67,0.91,0.64,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐美宝,17172987,14276780,False,0.33,0.5,0.33,0.67,0.61,0.74,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐美宝,17172987,14276779,False,0.33,0.5,0.33,0.67,0.61,0.74,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,喜乐宝,17172987,10551288,False,0.67,0.8,0.67,0.67,0.91,0.67,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,酷乐宝,17172987,10549275,False,0.67,0.7,0.67,0.67,0.93,0.56,0.0,0.0,0.0,0.0,1,0,1
亲乐宝,童乐堡,17172987,10521350,False,0.33,0.73,0.33,0.33,0.61,0.67,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,宝宝乐,17172987,4734472,False,0.0,0.1,0.33,0.67,0.04,0.89,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,家乐宝,17172987,15782063,False,0.67,0.8,0.67,0.67,0.92,0.72,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,宝乐伊,17172987,15788727,False,0.33,0.4,0.33,0.67,0.6,0.68,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,宝斯乐,17172987,15776615,False,0.0,0.2,0.33,0.67,0.01,0.64,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,小乐宝,17172987,15775985,False,0.67,0.73,0.67,0.67,0.92,0.64,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,客乐宝,17172987,15807741,False,0.67,0.7,0.67,0.67,0.92,0.7,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,逗乐宝,17172987,15810811,False,0.67,0.7,0.67,0.67,0.91,0.69,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,客乐宝,17172987,15807884,False,0.67,0.7,0.67,0.67,0.92,0.7,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,宝保宝,17172987,15799205,False,0.33,0.45,0.33,0.33,0.61,0.74,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,宝保宝,17172987,15799253,False,0.33,0.45,0.33,0.33,0.61,0.74,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,宝保宝,17172987,15799638,False,0.33,0.45,0.33,0.33,0.61,0.74,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,安宝乐,17172987,5553742,False,0.0,0.2,0.33,0.67,0.02,0.72,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,亲宝,17172987,1628358,False,0.67,0.7,0.33,0.67,0.91,0.0,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,美乐宝,17172987,7171920,False,0.67,0.7,0.67,0.67,0.92,0.74,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,都乐宝,17172987,11490713,False,0.67,0.7,0.67,0.67,0.91,0.62,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,乐宝 HIGH QUAKITY,17172987,11505118,False,0.67,0.6,0.67,0.67,0.92,0.0,0.0,0.0,0.0,0.0,1,1,1
亲乐宝,普乐宝,17172987,4952436,False,0.67,0.7,0.67,0.67,0.91,0.67,0.0,0.0,0.0,0.0,1,1,1
璨辉,福参荟,17173018,15867677,False,0.0,0.7,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1,1,1
璨辉,聚参汇,17173018,15867678,False,0.0,0.7,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1,1,1
璨辉,参乐汇,17173018,16925008,False,0.0,0.7,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1,0,1
璨辉,参乐汇,17173018,16925014,False,0.0,0.7,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1,1,1
璨辉,参乐汇,17173018,16924983,False,0.0,0.7,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1,1,1
璨辉,灿辉;CH,17173018,4109135,False,0.5,1.0,0.5,0.5,0.85,0.49,0.0,0.0,0.0,0.0,1,1,1
璨辉,餐易汇 CANYIHUI.COM,17173018,11782636,False,0.0,0.7,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1,1,1
璨辉,参会 COME AND CANHUII,17173018,16672940,False,0.0,1.0,0.0,0.0,0.1,0.31,0.0,0.0,0.0,0.0,1,0,1
璨辉,参荟,17173018,16759423,False,0.0,1.0,0.0,0.0,0.03,0.37,0.0,0.0,0.0,0.0,1,1,1
璨辉,灿辉,17173018,15921503,False,0.5,1.0,0.5,0.5,0.85,0.49,0.0,0.0,0.0,0.0,1,1,1
璨辉,辉辉,17173018,3759830,False,0.5,0.57,0.5,0.5,0.86,0.74,0.0,0.0,0.0,0.0,1,1,1
野兽,野兽花园 BG CAFE,17172988,15355902,False,0.5,0.44,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,1,1,1
野兽,美女与野兽,17172988,17127174,False,0.4,0.41,1.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,1,1,1
野兽,野兽,17172988,16424225,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1
野兽,小野兽花店,17172988,16496271,False,0.4,0.33,1.0,0.4,0.62,0.0,0.0,0.0,0.0,0.0,1,0,1
野兽,野兽派,17172988,15981748,False,0.67,0.64,1.0,0.67,0.92,0.0,0.0,0.0,0.0,0.0,1,1,1
野兽,野兽派,17172988,15981740,False,0.67,0.64,1.0,0.67,0.92,0.0,0.0,0.0,0.0,0.0,1,1,1
野兽,野兽派,17172988,15981752A,False,0.67,0.64,1.0,0.67,0.92,0.0,0.0,0.0,0.0,0.0,1,1,1
